Body,mass,x,y,vx,vy
2,40.000000,14.775000,53.100000,0.500000,2.000000
3,30.000000,46.435000,56.655000,1.700000,2.100000
4,34.000000,6.555000,26.995000,0.100000,0.900000
1,10.000000,25.600000,7.680000,1.000000,0.300000
2,40.000000,14.800000,53.200000,0.500000,2.000000
3,30.000000,46.520000,56.760000,1.700000,2.100000
4,34.000000,6.560000,27.040000,0.100000,0.900000
1,10.000000,25.650000,7.695000,1.000000,0.300000
2,40.000000,14.825000,53.300000,0.500000,2.000000
3,30.000000,46.605000,56.865000,1.700000,2.100000
4,34.000000,6.565000,27.085000,0.100000,0.900000
1,10.000000,25.700000,7.710000,1.000000,0.300000
2,40.000000,14.850000,53.400000,0.500000,2.000000
3,30.000000,46.690000,56.970000,1.700000,2.100000
4,34.000000,6.570000,27.130000,0.100000,0.900000
1,10.000000,25.750000,7.725000,1.000000,0.300000
2,40.000000,14.875000,53.500000,0.500000,2.000000
3,30.000000,46.775000,57.075000,1.700000,2.100000
4,34.000000,6.575000,27.175000,0.100000,0.900000
1,10.000000,25.800000,7.740000,1.000000,0.300000
2,40.000000,14.900000,53.600000,0.500000,2.000000
3,30.000000,46.860000,57.180000,1.700000,2.100000
4,34.000000,6.580000,27.220000,0.100000,0.900000
1,10.000000,25.850000,7.755000,1.000000,0.300000
2,40.000000,14.925000,53.700000,0.500000,2.000000
3,30.000000,46.945000,57.285000,1.700000,2.100000
4,34.000000,6.585000,27.265000,0.100000,0.900000
1,10.000000,25.900000,7.770000,1.000000,0.300000
2,40.000000,14.950000,53.800000,0.500000,2.000000
3,30.000000,47.030000,57.390000,1.700000,2.100000
4,34.000000,6.590000,27.310000,0.100000,0.900000
1,10.000000,25.950000,7.785000,1.000000,0.300000
2,40.000000,14.975000,53.900000,0.500000,2.000000
3,30.000000,47.115000,57.495000,1.700000,2.100000
4,34.000000,6.595000,27.355000,0.100000,0.900000
1,10.000000,26.000000,7.800000,1.000000,0.300000
2,40.000000,15.000000,54.000000,0.500000,2.000000
3,30.000000,47.200000,57.600000,1.700000,2.100000
4,34.000000,6.600000,27.400000,0.100000,0.900000
1,10.000000,26.050000,7.815000,1.000000,0.300000
2,40.000000,15.025000,54.100000,0.500000,2.000000
3,30.000000,47.285000,57.705000,1.700000,2.100000
4,34.000000,6.605000,27.445000,0.100000,0.900000
1,10.000000,26.100000,7.830000,1.000000,0.300000
2,40.000000,15.050000,54.200000,0.500000,2.000000
3,30.000000,47.370000,57.810000,1.700000,2.100000
4,34.000000,6.610000,27.490000,0.100000,0.900000
1,10.000000,26.150000,7.845000,1.000000,0.300000
2,40.000000,15.075000,54.300000,0.500000,2.000000
3,30.000000,47.455000,57.915000,1.700000,2.100000
4,34.000000,6.615000,27.535000,0.100000,0.900000
1,10.000000,26.200000,7.860000,1.000000,0.300000
2,40.000000,15.100000,54.400000,0.500000,2.000000
3,30.000000,47.540000,58.020000,1.700000,2.100000
4,34.000000,6.620000,27.580000,0.100000,0.900000
1,10.000000,26.250000,7.875000,1.000000,0.300000
2,40.000000,15.125000,54.500000,0.500000,2.000000
3,30.000000,47.625000,58.125000,1.700000,2.100000
4,34.000000,6.625000,27.625000,0.100000,0.900000
1,10.000000,26.300000,7.890000,1.000000,0.300000
2,40.000000,15.150000,54.600000,0.500000,2.000000
3,30.000000,47.710000,58.230000,1.700000,2.100000
4,34.000000,6.630000,27.670000,0.100000,0.900000
1,10.000000,26.350000,7.905000,1.000000,0.300000
2,40.000000,15.175000,54.700000,0.500000,2.000000
3,30.000000,47.795000,58.335000,1.700000,2.100000
4,34.000000,6.635000,27.715000,0.100000,0.900000
1,10.000000,26.400000,7.920000,1.000000,0.300000
2,40.000000,15.200000,54.800000,0.500000,2.000000
3,30.000000,47.880000,58.440000,1.700000,2.100000
4,34.000000,6.640000,27.760000,0.100000,0.900000
1,10.000000,26.450000,7.935000,1.000000,0.300000
2,40.000000,15.225000,54.900000,0.500000,2.000000
3,30.000000,47.965000,58.545000,1.700000,2.100000
4,34.000000,6.645000,27.805000,0.100000,0.900000
1,10.000000,26.500000,7.950000,1.000000,0.300000
2,40.000000,15.250000,55.000000,0.500000,2.000000
3,30.000000,48.050000,58.650000,1.700000,2.100000
4,34.000000,6.650000,27.850000,0.100000,0.900000
1,10.000000,26.550000,7.965000,1.000000,0.300000
2,40.000000,15.275000,55.100000,0.500000,2.000000
3,30.000000,48.135000,58.755000,1.700000,2.100000
4,34.000000,6.655000,27.895000,0.100000,0.900000
1,10.000000,26.600000,7.980000,1.000000,0.300000
2,40.000000,15.300000,55.200000,0.500000,2.000000
3,30.000000,48.220000,58.860000,1.700000,2.100000
4,34.000000,6.660000,27.940000,0.100000,0.900000
1,10.000000,26.650000,7.995000,1.000000,0.300000
2,40.000000,15.325000,55.300000,0.500000,2.000000
3,30.000000,48.305000,58.965000,1.700000,2.100000
4,34.000000,6.665000,27.985000,0.100000,0.900000
1,10.000000,26.700000,8.010000,1.000000,0.300000
2,40.000000,15.350000,55.400000,0.500000,2.000000
3,30.000000,48.390000,59.070000,1.700000,2.100000
4,34.000000,6.670000,28.030000,0.100000,0.900000
1,10.000000,26.750000,8.025000,1.000000,0.300000
2,40.000000,15.375000,55.500000,0.500000,2.000000
3,30.000000,48.475000,59.175000,1.700000,2.100000
4,34.000000,6.675000,28.075000,0.100000,0.900000
1,10.000000,26.800000,8.040000,1.000000,0.300000
2,40.000000,15.400000,55.600000,0.500000,2.000000
3,30.000000,48.560000,59.280000,1.700000,2.100000
4,34.000000,6.680000,28.120000,0.100000,0.900000
1,10.000000,26.850000,8.055000,1.000000,0.300000
2,40.000000,15.425000,55.700000,0.500000,2.000000
3,30.000000,48.645000,59.385000,1.700000,2.100000
4,34.000000,6.685000,28.165000,0.100000,0.900000
1,10.000000,26.900000,8.070000,1.000000,0.300000
2,40.000000,15.450000,55.800000,0.500000,2.000000
3,30.000000,48.730000,59.490000,1.700000,2.100000
4,34.000000,6.690000,28.210000,0.100000,0.900000
1,10.000000,26.950000,8.085000,1.000000,0.300000
2,40.000000,15.475000,55.900000,0.500000,2.000000
3,30.000000,48.815000,59.595000,1.700000,2.100000
4,34.000000,6.695000,28.255000,0.100000,0.900000
1,10.000000,27.000000,8.100000,1.000000,0.300000
2,40.000000,15.500000,56.000000,0.500000,2.000000
3,30.000000,48.900000,59.700000,1.700000,2.100000
4,34.000000,6.700000,28.300000,0.100000,0.900000
1,10.000000,27.050000,8.115000,1.000000,0.300000
2,40.000000,15.525000,56.100000,0.500000,2.000000
3,30.000000,48.985000,59.805000,1.700000,2.100000
4,34.000000,6.705000,28.345000,0.100000,0.900000
1,10.000000,27.100000,8.130000,1.000000,0.300000
2,40.000000,15.550000,56.200000,0.500000,2.000000
3,30.000000,49.070000,59.910000,1.700000,2.100000
4,34.000000,6.710000,28.390000,0.100000,0.900000
1,10.000000,27.150000,8.145000,1.000000,0.300000
2,40.000000,15.575000,56.300000,0.500000,2.000000
3,30.000000,49.155000,60.015000,1.700000,2.100000
4,34.000000,6.715000,28.435000,0.100000,0.900000
1,10.000000,27.200000,8.160000,1.000000,0.300000
2,40.000000,15.600000,56.400000,0.500000,2.000000
3,30.000000,49.240000,60.120000,1.700000,2.100000
4,34.000000,6.720000,28.480000,0.100000,0.900000
1,10.000000,27.250000,8.175000,1.000000,0.300000
2,40.000000,15.625000,56.500000,0.500000,2.000000
3,30.000000,49.325000,60.225000,1.700000,2.100000
4,34.000000,6.725000,28.525000,0.100000,0.900000
1,10.000000,27.300000,8.190000,1.000000,0.300000
2,40.000000,15.650000,56.600000,0.500000,2.000000
3,30.000000,49.410000,60.330000,1.700000,2.100000
4,34.000000,6.730000,28.570000,0.100000,0.900000
1,10.000000,27.350000,8.205000,1.000000,0.300000
2,40.000000,15.675000,56.700000,0.500000,2.000000
3,30.000000,49.495000,60.435000,1.700000,2.100000
4,34.000000,6.735000,28.615000,0.100000,0.900000
1,10.000000,27.400000,8.220000,1.000000,0.300000
2,40.000000,15.700000,56.800000,0.500000,2.000000
3,30.000000,49.580000,60.540000,1.700000,2.100000
4,34.000000,6.740000,28.660000,0.100000,0.900000
1,10.000000,27.450000,8.235000,1.000000,0.300000
2,40.000000,15.725000,56.900000,0.500000,2.000000
3,30.000000,49.665000,60.645000,1.700000,2.100000
4,34.000000,6.745000,28.705000,0.100000,0.900000
1,10.000000,27.500000,8.250000,1.000000,0.300000
2,40.000000,15.750000,57.000000,0.500000,2.000000
3,30.000000,49.750000,60.750000,1.700000,2.100000
4,34.000000,6.750000,28.750000,0.100000,0.900000
1,10.000000,27.550000,8.265000,1.000000,0.300000
2,40.000000,15.775000,57.100000,0.500000,2.000000
3,30.000000,49.835000,60.855000,1.700000,2.100000
4,34.000000,6.755000,28.795000,0.100000,0.900000
1,10.000000,27.600000,8.280000,1.000000,0.300000
2,40.000000,15.800000,57.200000,0.500000,2.000000
3,30.000000,49.920000,60.960000,1.700000,2.100000
4,34.000000,6.760000,28.840000,0.100000,0.900000
1,10.000000,27.650000,8.295000,1.000000,0.300000
2,40.000000,15.825000,57.300000,0.500000,2.000000
3,30.000000,50.005000,61.065000,1.700000,2.100000
4,34.000000,6.765000,28.885000,0.100000,0.900000
1,10.000000,27.700000,8.310000,1.000000,0.300000
2,40.000000,15.850000,57.400000,0.500000,2.000000
3,30.000000,50.090000,61.170000,1.700000,2.100000
4,34.000000,6.770000,28.930000,0.100000,0.900000
1,10.000000,27.750000,8.325000,1.000000,0.300000
2,40.000000,15.875000,57.500000,0.500000,2.000000
3,30.000000,50.175000,61.275000,1.700000,2.100000
4,34.000000,6.775000,28.975000,0.100000,0.900000
1,10.000000,27.800000,8.340000,1.000000,0.300000
2,40.000000,15.900000,57.600000,0.500000,2.000000
3,30.000000,50.260000,61.380000,1.700000,2.100000
4,34.000000,6.780000,29.020000,0.100000,0.900000
1,10.000000,27.850000,8.355000,1.000000,0.300000
2,40.000000,15.925000,57.700000,0.500000,2.000000
3,30.000000,50.345000,61.485000,1.700000,2.100000
4,34.000000,6.785000,29.065000,0.100000,0.900000
1,10.000000,27.900000,8.370000,1.000000,0.300000
2,40.000000,15.950000,57.800000,0.500000,2.000000
3,30.000000,50.430000,61.590000,1.700000,2.100000
4,34.000000,6.790000,29.110000,0.100000,0.900000
1,10.000000,27.950000,8.385000,1.000000,0.300000
2,40.000000,15.975000,57.900000,0.500000,2.000000
3,30.000000,50.515000,61.695000,1.700000,2.100000
4,34.000000,6.795000,29.155000,0.100000,0.900000
1,10.000000,28.000000,8.400000,1.000000,0.300000
2,40.000000,16.000000,58.000000,0.500000,2.000000
3,30.000000,50.600000,61.800000,1.700000,2.100000
4,34.000000,6.800000,29.200000,0.100000,0.900000
1,10.000000,28.050000,8.415000,1.000000,0.300000
2,40.000000,16.025000,58.100000,0.500000,2.000000
3,30.000000,50.685000,61.905000,1.700000,2.100000
4,34.000000,6.805000,29.245000,0.100000,0.900000
1,10.000000,28.100000,8.430000,1.000000,0.300000
2,40.000000,16.050000,58.200000,0.500000,2.000000
3,30.000000,50.770000,62.010000,1.700000,2.100000
4,34.000000,6.810000,29.290000,0.100000,0.900000
1,10.000000,28.150000,8.445000,1.000000,0.300000
2,40.000000,16.075000,58.300000,0.500000,2.000000
3,30.000000,50.855000,62.115000,1.700000,2.100000
4,34.000000,6.815000,29.335000,0.100000,0.900000
1,10.000000,28.200000,8.460000,1.000000,0.300000
2,40.000000,16.100000,58.400000,0.500000,2.000000
3,30.000000,50.940000,62.220000,1.700000,2.100000
4,34.000000,6.820000,29.380000,0.100000,0.900000
1,10.000000,28.250000,8.475000,1.000000,0.300000
2,40.000000,16.125000,58.500000,0.500000,2.000000
3,30.000000,51.025000,62.325000,1.700000,2.100000
4,34.000000,6.825000,29.425000,0.100000,0.900000
1,10.000000,28.300000,8.490000,1.000000,0.300000
2,40.000000,16.150000,58.600000,0.500000,2.000000
3,30.000000,51.110000,62.430000,1.700000,2.100000
4,34.000000,6.830000,29.470000,0.100000,0.900000
1,10.000000,28.350000,8.505000,1.000000,0.300000
2,40.000000,16.175000,58.700000,0.500000,2.000000
3,30.000000,51.195000,62.535000,1.700000,2.100000
4,34.000000,6.835000,29.515000,0.100000,0.900000
1,10.000000,28.400000,8.520000,1.000000,0.300000
2,40.000000,16.200000,58.800000,0.500000,2.000000
3,30.000000,51.280000,62.640000,1.700000,2.100000
4,34.000000,6.840000,29.560000,0.100000,0.900000
1,10.000000,28.450000,8.535000,1.000000,0.300000
2,40.000000,16.225000,58.900000,0.500000,2.000000
3,30.000000,51.365000,62.745000,1.700000,2.100000
4,34.000000,6.845000,29.605000,0.100000,0.900000
1,10.000000,28.500000,8.550000,1.000000,0.300000
2,40.000000,16.250000,59.000000,0.500000,2.000000
3,30.000000,51.450000,62.850000,1.700000,2.100000
4,34.000000,6.850000,29.650000,0.100000,0.900000
1,10.000000,28.550000,8.565000,1.000000,0.300000
2,40.000000,16.275000,59.100000,0.500000,2.000000
3,30.000000,51.535000,62.955000,1.700000,2.100000
4,34.000000,6.855000,29.695000,0.100000,0.900000
1,10.000000,28.600000,8.580000,1.000000,0.300000
2,40.000000,16.300000,59.200000,0.500000,2.000000
3,30.000000,51.620000,63.060000,1.700000,2.100000
4,34.000000,6.860000,29.740000,0.100000,0.900000
1,10.000000,28.650000,8.595000,1.000000,0.300000
2,40.000000,16.325000,59.300000,0.500000,2.000000
3,30.000000,51.705000,63.165000,1.700000,2.100000
4,34.000000,6.865000,29.785000,0.100000,0.900000
1,10.000000,28.700000,8.610000,1.000000,0.300000
2,40.000000,16.350000,59.400000,0.500000,2.000000
3,30.000000,51.790000,63.270000,1.700000,2.100000
4,34.000000,6.870000,29.830000,0.100000,0.900000
1,10.000000,28.750000,8.625000,1.000000,0.300000
2,40.000000,16.375000,59.500000,0.500000,2.000000
3,30.000000,51.875000,63.375000,1.700000,2.100000
4,34.000000,6.875000,29.875000,0.100000,0.900000
1,10.000000,28.800000,8.640000,1.000000,0.300000
2,40.000000,16.400000,59.600000,0.500000,2.000000
3,30.000000,51.960000,63.480000,1.700000,2.100000
4,34.000000,6.880000,29.920000,0.100000,0.900000
1,10.000000,28.850000,8.655000,1.000000,0.300000
2,40.000000,16.425000,59.700000,0.500000,2.000000
3,30.000000,52.045000,63.585000,1.700000,2.100000
4,34.000000,6.885000,29.965000,0.100000,0.900000
1,10.000000,28.900000,8.670000,1.000000,0.300000
2,40.000000,16.450000,59.800000,0.500000,2.000000
3,30.000000,52.130000,63.690000,1.700000,2.100000
4,34.000000,6.890000,30.010000,0.100000,0.900000
1,10.000000,28.950000,8.685000,1.000000,0.300000
2,40.000000,16.475000,59.900000,0.500000,2.000000
3,30.000000,52.215000,63.795000,1.700000,2.100000
4,34.000000,6.895000,30.055000,0.100000,0.900000
1,10.000000,29.000000,8.700000,1.000000,0.300000
2,40.000000,16.500000,60.000000,0.500000,2.000000
3,30.000000,52.300000,63.900000,1.700000,2.100000
4,34.000000,6.900000,30.100000,0.100000,0.900000
1,10.000000,29.050000,8.715000,1.000000,0.300000
2,40.000000,16.525000,60.100000,0.500000,2.000000
3,30.000000,52.385000,64.005000,1.700000,2.100000
4,34.000000,6.905000,30.145000,0.100000,0.900000
1,10.000000,29.100000,8.730000,1.000000,0.300000
2,40.000000,16.550000,60.200000,0.500000,2.000000
3,30.000000,52.470000,64.110000,1.700000,2.100000
4,34.000000,6.910000,30.190000,0.100000,0.900000
1,10.000000,29.150000,8.745000,1.000000,0.300000
2,40.000000,16.575000,60.300000,0.500000,2.000000
3,30.000000,52.555000,64.215000,1.700000,2.100000
4,34.000000,6.915000,30.235000,0.100000,0.900000
1,10.000000,29.200000,8.760000,1.000000,0.300000
2,40.000000,16.600000,60.400000,0.500000,2.000000
3,30.000000,52.640000,64.320000,1.700000,2.100000
4,34.000000,6.920000,30.280000,0.100000,0.900000
1,10.000000,29.250000,8.775000,1.000000,0.300000
2,40.000000,16.625000,60.500000,0.500000,2.000000
3,30.000000,52.725000,64.425000,1.700000,2.100000
4,34.000000,6.925000,30.325000,0.100000,0.900000
1,10.000000,29.300000,8.790000,1.000000,0.300000
2,40.000000,16.650000,60.600000,0.500000,2.000000
3,30.000000,52.810000,64.530000,1.700000,2.100000
4,34.000000,6.930000,30.370000,0.100000,0.900000
1,10.000000,29.350000,8.805000,1.000000,0.300000
2,40.000000,16.675000,60.700000,0.500000,2.000000
3,30.000000,52.895000,64.635000,1.700000,2.100000
4,34.000000,6.935000,30.415000,0.100000,0.900000
1,10.000000,29.400000,8.820000,1.000000,0.300000
2,40.000000,16.700000,60.800000,0.500000,2.000000
3,30.000000,52.980000,64.740000,1.700000,2.100000
4,34.000000,6.940000,30.460000,0.100000,0.900000
1,10.000000,29.450000,8.835000,1.000000,0.300000
2,40.000000,16.725000,60.900000,0.500000,2.000000
3,30.000000,53.065000,64.845000,1.700000,2.100000
4,34.000000,6.945000,30.505000,0.100000,0.900000
1,10.000000,29.500000,8.850000,1.000000,0.300000
2,40.000000,16.750000,61.000000,0.500000,2.000000
3,30.000000,53.150000,64.950000,1.700000,2.100000
4,34.000000,6.950000,30.550000,0.100000,0.900000
1,10.000000,29.550000,8.865000,1.000000,0.300000
2,40.000000,16.775000,61.100000,0.500000,2.000000
3,30.000000,53.235000,65.055000,1.700000,2.100000
4,34.000000,6.955000,30.595000,0.100000,0.900000
1,10.000000,29.600000,8.880000,1.000000,0.300000
2,40.000000,16.800000,61.200000,0.500000,2.000000
3,30.000000,53.320000,65.160000,1.700000,2.100000
4,34.000000,6.960000,30.640000,0.100000,0.900000
1,10.000000,29.650000,8.895000,1.000000,0.300000
2,40.000000,16.825000,61.300000,0.500000,2.000000
3,30.000000,53.405000,65.265000,1.700000,2.100000
4,34.000000,6.965000,30.685000,0.100000,0.900000
1,10.000000,29.700000,8.910000,1.000000,0.300000
2,40.000000,16.850000,61.400000,0.500000,2.000000
3,30.000000,53.490000,65.370000,1.700000,2.100000
4,34.000000,6.970000,30.730000,0.100000,0.900000
1,10.000000,29.750000,8.925000,1.000000,0.300000
2,40.000000,16.875000,61.500000,0.500000,2.000000
3,30.000000,53.575000,65.475000,1.700000,2.100000
4,34.000000,6.975000,30.775000,0.100000,0.900000
1,10.000000,29.800000,8.940000,1.000000,0.300000
2,40.000000,16.900000,61.600000,0.500000,2.000000
3,30.000000,53.660000,65.580000,1.700000,2.100000
4,34.000000,6.980000,30.820000,0.100000,0.900000
1,10.000000,29.850000,8.955000,1.000000,0.300000
2,40.000000,16.925000,61.700000,0.500000,2.000000
3,30.000000,53.745000,65.685000,1.700000,2.100000
4,34.000000,6.985000,30.865000,0.100000,0.900000
1,10.000000,29.900000,8.970000,1.000000,0.300000
2,40.000000,16.950000,61.800000,0.500000,2.000000
3,30.000000,53.830000,65.790000,1.700000,2.100000
4,34.000000,6.990000,30.910000,0.100000,0.900000
1,10.000000,29.950000,8.985000,1.000000,0.300000
2,40.000000,16.975000,61.900000,0.500000,2.000000
3,30.000000,53.915000,65.895000,1.700000,2.100000
4,34.000000,6.995000,30.955000,0.100000,0.900000
1,10.000000,30.000000,9.000000,1.000000,0.300000
2,40.000000,17.000000,62.000000,0.500000,2.000000
3,30.000000,54.000000,66.000000,1.700000,2.100000
4,34.000000,7.000000,31.000000,0.100000,0.900000
1,10.000000,30.050000,9.015000,1.000000,0.300000
2,40.000000,17.025000,62.100000,0.500000,2.000000
3,30.000000,54.085000,66.105000,1.700000,2.100000
4,34.000000,7.005000,31.045000,0.100000,0.900000
1,10.000000,30.100000,9.030000,1.000000,0.300000
2,40.000000,17.050000,62.200000,0.500000,2.000000
3,30.000000,54.170000,66.210000,1.700000,2.100000
4,34.000000,7.010000,31.090000,0.100000,0.900000
1,10.000000,30.150000,9.045000,1.000000,0.300000
2,40.000000,17.075000,62.300000,0.500000,2.000000
3,30.000000,54.255000,66.315000,1.700000,2.100000
4,34.000000,7.015000,31.135000,0.100000,0.900000
1,10.000000,30.200000,9.060000,1.000000,0.300000
2,40.000000,17.100000,62.400000,0.500000,2.000000
3,30.000000,54.340000,66.420000,1.700000,2.100000
4,34.000000,7.020000,31.180000,0.100000,0.900000
1,10.000000,30.250000,9.075000,1.000000,0.300000
2,40.000000,17.125000,62.500000,0.500000,2.000000
3,30.000000,54.425000,66.525000,1.700000,2.100000
4,34.000000,7.025000,31.225000,0.100000,0.900000
1,10.000000,30.300000,9.090000,1.000000,0.300000
2,40.000000,17.150000,62.600000,0.500000,2.000000
3,30.000000,54.510000,66.630000,1.700000,2.100000
4,34.000000,7.030000,31.270000,0.100000,0.900000
1,10.000000,30.350000,9.105000,1.000000,0.300000
2,40.000000,17.175000,62.700000,0.500000,2.000000
3,30.000000,54.595000,66.735000,1.700000,2.100000
4,34.000000,7.035000,31.315000,0.100000,0.900000
1,10.000000,30.400000,9.120000,1.000000,0.300000
2,40.000000,17.200000,62.800000,0.500000,2.000000
3,30.000000,54.680000,66.840000,1.700000,2.100000
4,34.000000,7.040000,31.360000,0.100000,0.900000
1,10.000000,30.450000,9.135000,1.000000,0.300000
2,40.000000,17.225000,62.900000,0.500000,2.000000
3,30.000000,54.765000,66.945000,1.700000,2.100000
4,34.000000,7.045000,31.405000,0.100000,0.900000
1,10.000000,30.500000,9.150000,1.000000,0.300000
2,40.000000,17.250000,63.000000,0.500000,2.000000
3,30.000000,54.850000,67.050000,1.700000,2.100000
4,34.000000,7.050000,31.450000,0.100000,0.900000
1,10.000000,30.550000,9.165000,1.000000,0.300000
2,40.000000,17.275000,63.100000,0.500000,2.000000
3,30.000000,54.935000,67.155000,1.700000,2.100000
4,34.000000,7.055000,31.495000,0.100000,0.900000
1,10.000000,30.600000,9.180000,1.000000,0.300000
2,40.000000,17.300000,63.200000,0.500000,2.000000
3,30.000000,55.020000,67.260000,1.700000,2.100000
4,34.000000,7.060000,31.540000,0.100000,0.900000
1,10.000000,30.650000,9.195000,1.000000,0.300000
2,40.000000,17.325000,63.300000,0.500000,2.000000
3,30.000000,55.105000,67.365000,1.700000,2.100000
4,34.000000,7.065000,31.585000,0.100000,0.900000
1,10.000000,30.700000,9.210000,1.000000,0.300000
2,40.000000,17.350000,63.400000,0.500000,2.000000
3,30.000000,55.190000,67.470000,1.700000,2.100000
4,34.000000,7.070000,31.630000,0.100000,0.900000
1,10.000000,30.750000,9.225000,1.000000,0.300000
2,40.000000,17.375000,63.500000,0.500000,2.000000
3,30.000000,55.275000,67.575000,1.700000,2.100000
4,34.000000,7.075000,31.675000,0.100000,0.900000
1,10.000000,30.800000,9.240000,1.000000,0.300000
2,40.000000,17.400000,63.600000,0.500000,2.000000
3,30.000000,55.360000,67.680000,1.700000,2.100000
4,34.000000,7.080000,31.720000,0.100000,0.900000
1,10.000000,30.850000,9.255000,1.000000,0.300000
2,40.000000,17.425000,63.700000,0.500000,2.000000
3,30.000000,55.445000,67.785000,1.700000,2.100000
4,34.000000,7.084999,31.764999,0.100000,0.900000
1,10.000000,30.900000,9.270000,1.000000,0.300000
2,40.000000,17.450000,63.800000,0.500000,2.000000
3,30.000000,55.530000,67.890000,1.700000,2.100000
4,34.000000,7.089999,31.809999,0.100000,0.900000
1,10.000000,30.950000,9.285000,1.000000,0.300000
2,40.000000,17.475000,63.900000,0.500000,2.000000
3,30.000000,55.615000,67.995000,1.700000,2.100000
4,34.000000,7.094999,31.854999,0.100000,0.900000
1,10.000000,31.000000,9.300000,1.000000,0.300000
2,40.000000,17.500000,64.000000,0.500000,2.000000
3,30.000000,55.700000,68.100000,1.700000,2.100000
4,34.000000,7.099999,31.899999,0.100000,0.900000
1,10.000000,31.050000,9.315000,1.000000,0.300000
2,40.000000,17.525000,64.100000,0.500000,2.000000
3,30.000000,55.785000,68.205000,1.700000,2.100000
4,34.000000,7.104999,31.944999,0.100000,0.900000
1,10.000000,31.100000,9.330000,1.000000,0.300000
2,40.000000,17.550000,64.200000,0.500000,2.000000
3,30.000000,55.870000,68.310000,1.700000,2.100000
4,34.000000,7.109999,31.989999,0.100000,0.900000
1,10.000000,31.150000,9.345000,1.000000,0.300000
2,40.000000,17.575000,64.300000,0.500000,2.000000
3,30.000000,55.955000,68.415000,1.700000,2.100000
4,34.000000,7.114999,32.034999,0.100000,0.900000
1,10.000000,31.200000,9.360000,1.000000,0.300000
2,40.000000,17.600000,64.400000,0.500000,2.000000
3,30.000000,56.040000,68.520000,1.700000,2.100000
4,34.000000,7.119999,32.079999,0.100000,0.900000
1,10.000000,31.250000,9.375000,1.000000,0.300000
2,40.000000,17.625000,64.500000,0.500000,2.000000
3,30.000000,56.125000,68.625000,1.700000,2.100000
4,34.000000,7.124999,32.124999,0.100000,0.900000
1,10.000000,31.300000,9.390000,1.000000,0.300000
2,40.000000,17.650000,64.600000,0.500000,2.000000
3,30.000000,56.210000,68.730000,1.700000,2.100000
4,34.000000,7.129999,32.169999,0.100000,0.900000
1,10.000000,31.350000,9.405000,1.000000,0.300000
2,40.000000,17.675000,64.700000,0.500000,2.000000
3,30.000000,56.295000,68.835000,1.700000,2.100000
4,34.000000,7.134999,32.214999,0.100000,0.900000
1,10.000000,31.400000,9.420000,1.000000,0.300000
2,40.000000,17.700000,64.800000,0.500000,2.000000
3,30.000000,56.380000,68.940000,1.700000,2.100000
4,34.000000,7.139999,32.259999,0.100000,0.900000
1,10.000000,31.450000,9.435000,1.000000,0.300000
2,40.000000,17.725000,64.900000,0.500000,2.000000
3,30.000000,56.465000,69.045000,1.700000,2.100000
4,34.000000,7.144999,32.304999,0.100000,0.900000
1,10.000000,31.500000,9.450000,1.000000,0.300000
2,40.000000,17.750000,65.000000,0.500000,2.000000
3,30.000000,56.550000,69.150000,1.700000,2.100000
4,34.000000,7.149999,32.349999,0.100000,0.900000
1,10.000000,31.550000,9.465000,1.000000,0.300000
2,40.000000,17.775000,65.100000,0.500000,2.000000
3,30.000000,56.635000,69.255000,1.700000,2.100000
4,34.000000,7.154999,32.394999,0.100000,0.900000
1,10.000000,31.600000,9.480000,1.000000,0.300000
2,40.000000,17.800000,65.200000,0.500000,2.000000
3,30.000000,56.720000,69.360000,1.700000,2.100000
4,34.000000,7.159999,32.439999,0.100000,0.900000
1,10.000000,31.650000,9.495000,1.000000,0.300000
2,40.000000,17.825000,65.300000,0.500000,2.000000
3,30.000000,56.805000,69.465000,1.700000,2.100000
4,34.000000,7.164999,32.484999,0.100000,0.900000
1,10.000000,31.700000,9.510000,1.000000,0.300000
2,40.000000,17.850000,65.400000,0.500000,2.000000
3,30.000000,56.890000,69.570000,1.700000,2.100000
4,34.000000,7.169999,32.529999,0.100000,0.900000
1,10.000000,31.750000,9.525000,1.000000,0.300000
2,40.000000,17.875000,65.500000,0.500000,2.000000
3,30.000000,56.975000,69.675000,1.700000,2.100000
4,34.000000,7.174999,32.574999,0.100000,0.900000
1,10.000000,31.800000,9.540000,1.000000,0.300000
2,40.000000,17.900000,65.600000,0.500000,2.000000
3,30.000000,57.060000,69.780000,1.700000,2.100000
4,34.000000,7.179999,32.619999,0.100000,0.900000
1,10.000000,31.850000,9.555000,1.000000,0.300000
2,40.000000,17.925000,65.700000,0.500000,2.000000
3,30.000000,57.145000,69.885000,1.700000,2.100000
4,34.000000,7.184999,32.664999,0.100000,0.900000
1,10.000000,31.900000,9.570000,1.000000,0.300000
2,40.000000,17.950000,65.800000,0.500000,2.000000
3,30.000000,57.230000,69.990000,1.700000,2.100000
4,34.000000,7.189999,32.709999,0.100000,0.900000
1,10.000000,31.950000,9.585000,1.000000,0.300000
2,40.000000,17.975000,65.900000,0.500000,2.000000
3,30.000000,57.315000,70.095000,1.700000,2.100000
4,34.000000,7.194999,32.754999,0.100000,0.900000
1,10.000000,32.000000,9.600000,1.000000,0.300000
2,40.000000,18.000000,66.000000,0.500000,2.000000
