Body,mass,x,y,vx,vy
30,167.000000,1376.650000,1496.150001,89.000000,99.000000
1,123.000000,1012.600000,906.300000,64.000000,57.000000
2,163.000000,1279.000000,1007.900000,80.000000,61.000000
3,237.000000,1083.000000,867.300000,70.000000,57.000000
4,159.000000,1170.500000,1523.200000,75.000000,98.000000
5,216.000000,818.600000,841.600000,54.000000,54.000000
6,164.000000,1397.700000,1131.800000,93.000000,72.000000
7,54.000000,871.500000,1080.400000,55.000000,66.000000
8,216.000000,1426.800000,848.500000,92.000000,55.000000
9,86.000000,836.800000,1176.400000,52.000000,76.000000
10,182.000000,1331.500000,1396.200000,85.000000,88.000000
11,142.000000,916.000000,905.300000,60.000000,57.000000
12,228.000000,1530.200000,1443.800000,98.000000,92.000000
13,115.000000,1063.500000,1127.100000,65.000000,69.000000
14,202.000000,1496.600000,951.200000,94.000000,58.000000
15,238.000000,1160.799998,803.900000,72.000000,51.000000
16,240.000000,1174.500000,884.300000,75.000000,57.000000
17,144.000000,930.300000,998.300000,57.000000,67.000000
18,94.000000,1402.800000,1030.400000,92.000000,66.000000
19,180.000000,815.800000,1193.200000,52.000000,78.000000
20,58.000000,1394.900000,834.600000,91.000000,54.000000
21,233.000000,1532.300002,1101.900000,97.000000,71.000000
22,210.000000,1092.900000,1042.100000,71.000000,69.000000
23,110.000000,1257.700000,1434.800000,83.000000,92.000000
24,230.000000,836.600000,976.700000,54.000000,63.000000
25,124.000000,1174.700000,1093.300000,73.000000,67.000000
26,189.000000,1262.900000,1219.000000,81.000000,80.000000
27,97.000000,1309.400000,1264.600000,86.000000,84.000000
28,125.000000,1033.400000,940.000000,66.000000,60.000000
29,122.000000,1000.500000,1408.700000,65.000000,93.000000
30,167.000000,1381.100000,1501.100001,89.000000,99.000000
1,123.000000,1015.800000,909.150000,64.000000,57.000000
2,163.000000,1283.000000,1010.950000,80.000000,61.000000
3,237.000000,1086.500000,870.150000,70.000000,57.000000
4,159.000000,1174.250000,1528.100000,75.000000,98.000000
5,216.000000,821.300000,844.300000,54.000000,54.000000
6,164.000000,1402.350000,1135.400000,93.000000,72.000000
7,54.000000,874.250000,1083.700000,55.000000,66.000000
8,216.000000,1431.400000,851.250000,92.000000,55.000000
9,86.000000,839.400000,1180.200000,52.000000,76.000000
10,182.000000,1335.750000,1400.600000,85.000000,88.000000
11,142.000000,919.000000,908.150000,60.000000,57.000000
12,228.000000,1535.100000,1448.400000,98.000000,92.000000
13,115.000000,1066.750000,1130.550000,65.000000,69.000000
14,202.000000,1501.300000,954.100000,94.000000,58.000000
15,238.000000,1164.399998,806.450000,72.000000,51.000000
16,240.000000,1178.250000,887.150000,75.000000,57.000000
17,144.000000,933.150000,1001.650000,57.000000,67.000000
18,94.000000,1407.400000,1033.700000,92.000000,66.000000
19,180.000000,818.400000,1197.100000,52.000000,78.000000
20,58.000000,1399.450000,837.300000,91.000000,54.000000
21,233.000000,1537.150002,1105.450000,97.000000,71.000000
22,210.000000,1096.450000,1045.550000,71.000000,69.000000
23,110.000000,1261.850000,1439.400000,83.000000,92.000000
24,230.000000,839.300000,979.850000,54.000000,63.000000
25,124.000000,1178.350000,1096.650000,73.000000,67.000000
26,189.000000,1266.950000,1223.000000,81.000000,80.000000
27,97.000000,1313.700000,1268.800000,86.000000,84.000000
28,125.000000,1036.700000,943.000000,66.000000,60.000000
29,122.000000,1003.750000,1413.350000,65.000000,93.000000
30,167.000000,1385.550000,1506.050001,89.000000,99.000000
1,123.000000,1019.000000,912.000000,64.000000,57.000000
2,163.000000,1287.000000,1014.000000,80.000000,61.000000
3,237.000000,1090.000000,873.000000,70.000000,57.000000
4,159.000000,1178.000000,1533.000000,75.000000,98.000000
5,216.000000,824.000000,847.000000,54.000000,54.000000
6,164.000000,1407.000000,1139.000000,93.000000,72.000000
7,54.000000,877.000000,1087.000000,55.000000,66.000000
8,216.000000,1436.000000,854.000000,92.000000,55.000000
9,86.000000,842.000000,1184.000000,52.000000,76.000000
10,182.000000,1340.000000,1405.000000,85.000000,88.000000
11,142.000000,922.000000,911.000000,60.000000,57.000000
12,228.000000,1540.000000,1453.000000,98.000000,92.000000
13,115.000000,1070.000000,1134.000000,65.000000,69.000000
14,202.000000,1506.000000,957.000000,94.000000,58.000000
15,238.000000,1167.999998,809.000000,72.000000,51.000000
16,240.000000,1182.000000,890.000000,75.000000,57.000000
17,144.000000,936.000000,1005.000000,57.000000,67.000000
18,94.000000,1412.000000,1037.000000,92.000000,66.000000
19,180.000000,821.000000,1201.000000,52.000000,78.000000
20,58.000000,1404.000000,840.000000,91.000000,54.000000
21,233.000000,1542.000002,1109.000000,97.000000,71.000000
22,210.000000,1100.000000,1049.000000,71.000000,69.000000
23,110.000000,1266.000000,1444.000000,83.000000,92.000000
24,230.000000,842.000000,983.000000,54.000000,63.000000
25,124.000000,1182.000000,1100.000000,73.000000,67.000000
26,189.000000,1271.000000,1227.000000,81.000000,80.000000
27,97.000000,1318.000000,1273.000000,86.000000,84.000000
28,125.000000,1040.000000,946.000000,66.000000,60.000000
29,122.000000,1007.000000,1418.000000,65.000000,93.000000
30,167.000000,1390.000000,1511.000001,89.000000,99.000000
1,123.000000,1022.200000,914.850000,64.000000,57.000000
2,163.000000,1291.000000,1017.050000,80.000000,61.000000
3,237.000000,1093.500000,875.850000,70.000000,57.000000
4,159.000000,1181.750000,1537.900000,75.000000,98.000000
5,216.000000,826.700000,849.700000,54.000000,54.000000
6,164.000000,1411.650000,1142.600000,93.000000,72.000000
7,54.000000,879.750000,1090.300000,55.000000,66.000000
8,216.000000,1440.600000,856.750000,92.000000,55.000000
9,86.000000,844.600000,1187.800000,52.000000,76.000000
10,182.000000,1344.250000,1409.400000,85.000000,88.000000
11,142.000000,925.000000,913.850000,60.000000,57.000000
12,228.000000,1544.900000,1457.600000,98.000000,92.000000
13,115.000000,1073.250000,1137.450000,65.000000,69.000000
14,202.000000,1510.700000,959.900000,94.000000,58.000000
15,238.000000,1171.599998,811.550000,72.000000,51.000000
16,240.000000,1185.750000,892.850000,75.000000,57.000000
17,144.000000,938.850000,1008.350000,57.000000,67.000000
18,94.000000,1416.600000,1040.300000,92.000000,66.000000
19,180.000000,823.600000,1204.900000,52.000000,78.000000
20,58.000000,1408.550000,842.700000,91.000000,54.000000
21,233.000000,1546.850002,1112.550000,97.000000,71.000000
22,210.000000,1103.550000,1052.450000,71.000000,69.000000
23,110.000000,1270.150000,1448.600000,83.000000,92.000000
24,230.000000,844.700000,986.150000,54.000000,63.000000
25,124.000000,1185.650000,1103.350000,73.000000,67.000000
26,189.000000,1275.050000,1231.000000,81.000000,80.000000
27,97.000000,1322.300000,1277.200000,86.000000,84.000000
28,125.000000,1043.300000,949.000000,66.000000,60.000000
29,122.000000,1010.250000,1422.650000,65.000000,93.000000
30,167.000000,1394.450000,1515.950001,89.000000,99.000000
1,123.000000,1025.400000,917.700000,64.000000,57.000000
2,163.000000,1295.000000,1020.100000,80.000000,61.000000
3,237.000000,1097.000000,878.700000,70.000000,57.000000
4,159.000000,1185.500000,1542.800000,75.000000,98.000000
5,216.000000,829.400000,852.400000,54.000000,54.000000
6,164.000000,1416.300000,1146.200000,93.000000,72.000000
7,54.000000,882.500000,1093.600000,55.000000,66.000000
8,216.000000,1445.200000,859.500000,92.000000,55.000000
9,86.000000,847.200000,1191.600000,52.000000,76.000000
10,182.000000,1348.500000,1413.800000,85.000000,88.000000
11,142.000000,928.000000,916.700000,60.000000,57.000000
12,228.000000,1549.800000,1462.200000,98.000000,92.000000
13,115.000000,1076.500000,1140.900000,65.000000,69.000000
14,202.000000,1515.400000,962.800000,94.000000,58.000000
15,238.000000,1175.199998,814.100000,72.000000,51.000000
16,240.000000,1189.500000,895.700000,75.000000,57.000000
17,144.000000,941.700000,1011.700000,57.000000,67.000000
18,94.000000,1421.200000,1043.600000,92.000000,66.000000
19,180.000000,826.200000,1208.800000,52.000000,78.000000
20,58.000000,1413.100000,845.400000,91.000000,54.000000
21,233.000000,1551.700002,1116.100000,97.000000,71.000000
22,210.000000,1107.100000,1055.900000,71.000000,69.000000
23,110.000000,1274.300000,1453.200000,83.000000,92.000000
24,230.000000,847.400000,989.300000,54.000000,63.000000
25,124.000000,1189.300000,1106.700000,73.000000,67.000000
26,189.000000,1279.100000,1235.000000,81.000000,80.000000
27,97.000000,1326.600000,1281.400000,86.000000,84.000000
28,125.000000,1046.600000,952.000000,66.000000,60.000000
29,122.000000,1013.500000,1427.300000,65.000000,93.000000
30,167.000000,1398.900000,1520.900001,89.000000,99.000000
1,123.000000,1028.600000,920.550000,64.000000,57.000000
2,163.000000,1299.000000,1023.150000,80.000000,61.000000
3,237.000000,1100.500000,881.550000,70.000000,57.000000
4,159.000000,1189.250000,1547.700000,75.000000,98.000000
5,216.000000,832.100000,855.100000,54.000000,54.000000
6,164.000000,1420.950000,1149.800000,93.000000,72.000000
7,54.000000,885.250000,1096.900000,55.000000,66.000000
8,216.000000,1449.800000,862.250000,92.000000,55.000000
9,86.000000,849.800000,1195.400000,52.000000,76.000000
10,182.000000,1352.750000,1418.200000,85.000000,88.000000
11,142.000000,931.000000,919.550000,60.000000,57.000000
12,228.000000,1554.700000,1466.800000,98.000000,92.000000
13,115.000000,1079.750000,1144.350000,65.000000,69.000000
14,202.000000,1520.100000,965.700000,94.000000,58.000000
15,238.000000,1178.799998,816.650000,72.000000,51.000000
16,240.000000,1193.250000,898.550000,75.000000,57.000000
17,144.000000,944.550000,1015.050000,57.000000,67.000000
18,94.000000,1425.800000,1046.900000,92.000000,66.000000
19,180.000000,828.800000,1212.700000,52.000000,78.000000
20,58.000000,1417.650000,848.100000,91.000000,54.000000
21,233.000000,1556.550002,1119.650000,97.000000,71.000000
22,210.000000,1110.650000,1059.350000,71.000000,69.000000
23,110.000000,1278.450000,1457.800000,83.000000,92.000000
24,230.000000,850.100000,992.450000,54.000000,63.000000
25,124.000000,1192.950000,1110.050000,73.000000,67.000000
26,189.000000,1283.150000,1239.000000,81.000000,80.000000
27,97.000000,1330.900000,1285.600000,86.000000,84.000000
28,125.000000,1049.900000,955.000000,66.000000,60.000000
29,122.000000,1016.750000,1431.950000,65.000000,93.000000
30,167.000000,1403.350000,1525.850001,89.000000,99.000000
1,123.000000,1031.800000,923.400000,64.000000,57.000000
2,163.000000,1303.000000,1026.200000,80.000000,61.000000
3,237.000000,1104.000000,884.400000,70.000000,57.000000
4,159.000000,1193.000000,1552.600000,75.000000,98.000000
5,216.000000,834.800000,857.800000,54.000000,54.000000
6,164.000000,1425.600000,1153.400000,93.000000,72.000000
7,54.000000,888.000000,1100.200000,55.000000,66.000000
8,216.000000,1454.400000,865.000000,92.000000,55.000000
9,86.000000,852.400000,1199.200000,52.000000,76.000000
10,182.000000,1357.000000,1422.600000,85.000000,88.000000
11,142.000000,934.000000,922.400000,60.000000,57.000000
12,228.000000,1559.600000,1471.400000,98.000000,92.000000
13,115.000000,1083.000000,1147.800000,65.000000,69.000000
14,202.000000,1524.800000,968.600000,94.000000,58.000000
15,238.000000,1182.399998,819.200000,72.000000,51.000000
16,240.000000,1197.000000,901.400000,75.000000,57.000000
17,144.000000,947.400000,1018.400000,57.000000,67.000000
18,94.000000,1430.400000,1050.200000,92.000000,66.000000
19,180.000000,831.400000,1216.600000,52.000000,78.000000
20,58.000000,1422.200000,850.800000,91.000000,54.000000
21,233.000000,1561.400002,1123.200000,97.000000,71.000000
22,210.000000,1114.200000,1062.800000,71.000000,69.000000
23,110.000000,1282.600000,1462.400000,83.000000,92.000000
24,230.000000,852.800000,995.600000,54.000000,63.000000
25,124.000000,1196.600000,1113.400000,73.000000,67.000000
26,189.000000,1287.200000,1243.000000,81.000000,80.000000
27,97.000000,1335.200000,1289.800000,86.000000,84.000000
28,125.000000,1053.200000,958.000000,66.000000,60.000000
29,122.000000,1020.000000,1436.600000,65.000000,93.000000
30,167.000000,1407.800000,1530.800001,89.000000,99.000000
1,123.000000,1035.000000,926.250000,64.000000,57.000000
2,163.000000,1307.000000,1029.250000,80.000000,61.000000
3,237.000000,1107.500000,887.250000,70.000000,57.000000
4,159.000000,1196.750000,1557.500000,75.000000,98.000000
5,216.000000,837.500000,860.500000,54.000000,54.000000
6,164.000000,1430.250000,1157.000000,93.000000,72.000000
7,54.000000,890.750000,1103.500000,55.000000,66.000000
8,216.000000,1459.000000,867.750000,92.000000,55.000000
9,86.000000,855.000000,1203.000000,52.000000,76.000000
10,182.000000,1361.250000,1427.000000,85.000000,88.000000
11,142.000000,937.000000,925.250000,60.000000,57.000000
12,228.000000,1564.500000,1476.000000,98.000000,92.000000
13,115.000000,1086.250000,1151.250000,65.000000,69.000000
14,202.000000,1529.500000,971.500000,94.000000,58.000000
15,238.000000,1185.999998,821.750000,72.000000,51.000000
16,240.000000,1200.750000,904.250000,75.000000,57.000000
17,144.000000,950.250000,1021.750000,57.000000,67.000000
18,94.000000,1435.000000,1053.500000,92.000000,66.000000
19,180.000000,834.000000,1220.500000,52.000000,78.000000
20,58.000000,1426.750000,853.500000,91.000000,54.000000
21,233.000000,1566.250002,1126.750000,97.000000,71.000000
22,210.000000,1117.750000,1066.250000,71.000000,69.000000
23,110.000000,1286.750000,1467.000000,83.000000,92.000000
24,230.000000,855.500000,998.750000,54.000000,63.000000
25,124.000000,1200.250000,1116.750000,73.000000,67.000000
26,189.000000,1291.250000,1247.000000,81.000000,80.000000
27,97.000000,1339.500000,1294.000000,86.000000,84.000000
28,125.000000,1056.500000,961.000000,66.000000,60.000000
29,122.000000,1023.250000,1441.250000,65.000000,93.000000
30,167.000000,1412.250000,1535.750001,89.000000,99.000000
1,123.000000,1038.200000,929.100000,64.000000,57.000000
2,163.000000,1311.000000,1032.300000,80.000000,61.000000
3,237.000000,1111.000000,890.100000,70.000000,57.000000
4,159.000000,1200.500000,1562.400000,75.000000,98.000000
5,216.000000,840.200000,863.200000,54.000000,54.000000
6,164.000000,1434.900000,1160.600000,93.000000,72.000000
7,54.000000,893.500000,1106.800000,55.000000,66.000000
8,216.000000,1463.600000,870.500000,92.000000,55.000000
9,86.000000,857.600000,1206.800000,52.000000,76.000000
10,182.000000,1365.500000,1431.400000,85.000000,88.000000
11,142.000000,940.000000,928.100000,60.000000,57.000000
12,228.000000,1569.400000,1480.600000,98.000000,92.000000
13,115.000000,1089.500000,1154.700000,65.000000,69.000000
14,202.000000,1534.200000,974.400000,94.000000,58.000000
15,238.000000,1189.599998,824.300000,72.000000,51.000000
16,240.000000,1204.500000,907.100000,75.000000,57.000000
17,144.000000,953.100000,1025.100000,57.000000,67.000000
18,94.000000,1439.600000,1056.800000,92.000000,66.000000
19,180.000000,836.600000,1224.400000,52.000000,78.000000
20,58.000000,1431.300000,856.200000,91.000000,54.000000
21,233.000000,1571.100002,1130.300000,97.000000,71.000000
22,210.000000,1121.300000,1069.700000,71.000000,69.000000
23,110.000000,1290.900000,1471.600000,83.000000,92.000000
24,230.000000,858.200000,1001.900000,54.000000,63.000000
25,124.000000,1203.900000,1120.100000,73.000000,67.000000
26,189.000000,1295.300000,1251.000000,81.000000,80.000000
27,97.000000,1343.800000,1298.200000,86.000000,84.000000
28,125.000000,1059.800000,964.000000,66.000000,60.000000
29,122.000000,1026.500000,1445.900000,65.000000,93.000000
30,167.000000,1416.700000,1540.700001,89.000000,99.000000
1,123.000000,1041.400000,931.950000,64.000000,57.000000
2,163.000000,1315.000000,1035.350000,80.000000,61.000000
3,237.000000,1114.500000,892.950000,70.000000,57.000000
4,159.000000,1204.250000,1567.300000,75.000000,98.000000
5,216.000000,842.900000,865.900000,54.000000,54.000000
6,164.000000,1439.550000,1164.200000,93.000000,72.000000
7,54.000000,896.250000,1110.100000,55.000000,66.000000
8,216.000000,1468.200000,873.250000,92.000000,55.000000
9,86.000000,860.200000,1210.600000,52.000000,76.000000
10,182.000000,1369.750000,1435.800000,85.000000,88.000000
11,142.000000,943.000000,930.950000,60.000000,57.000000
12,228.000000,1574.300000,1485.200000,98.000000,92.000000
13,115.000000,1092.750000,1158.150000,65.000000,69.000000
14,202.000000,1538.900000,977.300000,94.000000,58.000000
15,238.000000,1193.199998,826.850000,72.000000,51.000000
16,240.000000,1208.250000,909.950000,75.000000,57.000000
17,144.000000,955.950000,1028.450000,57.000000,67.000000
18,94.000000,1444.200000,1060.100000,92.000000,66.000000
19,180.000000,839.200000,1228.300000,52.000000,78.000000
20,58.000000,1435.850000,858.900000,91.000000,54.000000
21,233.000000,1575.950002,1133.850000,97.000000,71.000000
22,210.000000,1124.850000,1073.150000,71.000000,69.000000
23,110.000000,1295.050000,1476.200000,83.000000,92.000000
24,230.000000,860.900000,1005.050000,54.000000,63.000000
25,124.000000,1207.550000,1123.450000,73.000000,67.000000
26,189.000000,1299.350000,1255.000000,81.000000,80.000000
27,97.000000,1348.100000,1302.400000,86.000000,84.000000
28,125.000000,1063.100000,967.000000,66.000000,60.000000
29,122.000000,1029.750000,1450.550000,65.000000,93.000000
30,167.000000,1421.150000,1545.650001,89.000000,99.000000
1,123.000000,1044.600000,934.800000,64.000000,57.000000
2,163.000000,1319.000000,1038.400000,80.000000,61.000000
3,237.000000,1118.000000,895.800000,70.000000,57.000000
4,159.000000,1208.000000,1572.200000,75.000000,98.000000
5,216.000000,845.600000,868.600000,54.000000,54.000000
6,164.000000,1444.200000,1167.800000,93.000000,72.000000
7,54.000000,899.000000,1113.400000,55.000000,66.000000
8,216.000000,1472.800000,876.000000,92.000000,55.000000
9,86.000000,862.800000,1214.400000,52.000000,76.000000
10,182.000000,1374.000000,1440.200000,85.000000,88.000000
11,142.000000,946.000000,933.800000,60.000000,57.000000
12,228.000000,1579.200000,1489.800000,98.000000,92.000000
13,115.000000,1096.000000,1161.600000,65.000000,69.000000
14,202.000000,1543.600000,980.200000,94.000000,58.000000
15,238.000000,1196.799998,829.400000,72.000000,51.000000
16,240.000000,1212.000000,912.800000,75.000000,57.000000
17,144.000000,958.800000,1031.800000,57.000000,67.000000
18,94.000000,1448.800000,1063.400000,92.000000,66.000000
19,180.000000,841.800000,1232.200000,52.000000,78.000000
20,58.000000,1440.400000,861.600000,91.000000,54.000000
21,233.000000,1580.800002,1137.400000,97.000000,71.000000
22,210.000000,1128.400000,1076.600000,71.000000,69.000000
23,110.000000,1299.200000,1480.800000,83.000000,92.000000
24,230.000000,863.600000,1008.200000,54.000000,63.000000
25,124.000000,1211.200000,1126.800000,73.000000,67.000000
26,189.000000,1303.400000,1259.000000,81.000000,80.000000
27,97.000000,1352.400000,1306.600000,86.000000,84.000000
28,125.000000,1066.400000,970.000000,66.000000,60.000000
29,122.000000,1033.000000,1455.200000,65.000000,93.000000
30,167.000000,1425.600000,1550.600001,89.000000,99.000000
1,123.000000,1047.800000,937.650000,64.000000,57.000000
2,163.000000,1323.000000,1041.450000,80.000000,61.000000
3,237.000000,1121.500000,898.650000,70.000000,57.000000
4,159.000000,1211.750000,1577.100000,75.000000,98.000000
5,216.000000,848.300000,871.300000,54.000000,54.000000
6,164.000000,1448.850000,1171.400000,93.000000,72.000000
7,54.000000,901.750000,1116.700000,55.000000,66.000000
8,216.000000,1477.400000,878.750000,92.000000,55.000000
9,86.000000,865.400000,1218.200000,52.000000,76.000000
10,182.000000,1378.250000,1444.600000,85.000000,88.000000
11,142.000000,949.000000,936.650000,60.000000,57.000000
12,228.000000,1584.100000,1494.400000,98.000000,92.000000
13,115.000000,1099.250000,1165.050000,65.000000,69.000000
14,202.000000,1548.300000,983.100000,94.000000,58.000000
15,238.000000,1200.399998,831.950000,72.000000,51.000000
16,240.000000,1215.750000,915.650000,75.000000,57.000000
17,144.000000,961.650000,1035.150000,57.000000,67.000000
18,94.000000,1453.400000,1066.700000,92.000000,66.000000
19,180.000000,844.400000,1236.100000,52.000000,78.000000
20,58.000000,1444.950000,864.300000,91.000000,54.000000
21,233.000000,1585.650002,1140.950000,97.000000,71.000000
22,210.000000,1131.950000,1080.050000,71.000000,69.000000
23,110.000000,1303.350000,1485.400000,83.000000,92.000000
24,230.000000,866.300000,1011.350000,54.000000,63.000000
25,124.000000,1214.850000,1130.150000,73.000000,67.000000
26,189.000000,1307.450000,1263.000000,81.000000,80.000000
27,97.000000,1356.700000,1310.800000,86.000000,84.000000
28,125.000000,1069.700000,973.000000,66.000000,60.000000
29,122.000000,1036.250000,1459.850000,65.000000,93.000000
30,167.000000,1430.050000,1555.550001,89.000000,99.000000
1,123.000000,1051.000000,940.500000,64.000000,57.000000
2,163.000000,1327.000000,1044.500000,80.000000,61.000000
3,237.000000,1125.000000,901.500000,70.000000,57.000000
4,159.000000,1215.500000,1582.000000,75.000000,98.000000
5,216.000000,851.000000,874.000000,54.000000,54.000000
6,164.000000,1453.500000,1175.000000,93.000000,72.000000
7,54.000000,904.500000,1120.000000,55.000000,66.000000
8,216.000000,1482.000000,881.500000,92.000000,55.000000
9,86.000000,868.000000,1222.000000,52.000000,76.000000
10,182.000000,1382.500000,1449.000000,85.000000,88.000000
11,142.000000,952.000000,939.500000,60.000000,57.000000
12,228.000000,1589.000000,1499.000000,98.000000,92.000000
13,115.000000,1102.500000,1168.500000,65.000000,69.000000
14,202.000000,1553.000000,986.000000,94.000000,58.000000
15,238.000000,1203.999998,834.500000,72.000000,51.000000
16,240.000000,1219.500000,918.500000,75.000000,57.000000
17,144.000000,964.500000,1038.500000,57.000000,67.000000
18,94.000000,1458.000000,1070.000000,92.000000,66.000000
19,180.000000,847.000000,1240.000000,52.000000,78.000000
20,58.000000,1449.500000,867.000000,91.000000,54.000000
21,233.000000,1590.500002,1144.500000,97.000000,71.000000
22,210.000000,1135.500000,1083.500000,71.000000,69.000000
23,110.000000,1307.500000,1490.000000,83.000000,92.000000
24,230.000000,869.000000,1014.500000,54.000000,63.000000
25,124.000000,1218.500000,1133.500000,73.000000,67.000000
26,189.000000,1311.500000,1267.000000,81.000000,80.000000
27,97.000000,1361.000000,1315.000000,86.000000,84.000000
28,125.000000,1073.000000,976.000000,66.000000,60.000000
29,122.000000,1039.500000,1464.500000,65.000000,93.000000
30,167.000000,1434.500000,1560.500001,89.000000,99.000000
1,123.000000,1054.200000,943.350000,64.000000,57.000000
2,163.000000,1331.000000,1047.550000,80.000000,61.000000
3,237.000000,1128.500000,904.350000,70.000000,57.000000
4,159.000000,1219.250000,1586.900000,75.000000,98.000000
5,216.000000,853.700000,876.700000,54.000000,54.000000
6,164.000000,1458.150000,1178.600000,93.000000,72.000000
7,54.000000,907.250000,1123.300000,55.000000,66.000000
8,216.000000,1486.600000,884.250000,92.000000,55.000000
9,86.000000,870.600000,1225.800000,52.000000,76.000000
10,182.000000,1386.750000,1453.400000,85.000000,88.000000
11,142.000000,955.000000,942.350000,60.000000,57.000000
12,228.000000,1593.900000,1503.600000,98.000000,92.000000
13,115.000000,1105.750000,1171.950000,65.000000,69.000000
14,202.000000,1557.700000,988.900000,94.000000,58.000000
15,238.000000,1207.599998,837.050000,72.000000,51.000000
16,240.000000,1223.250000,921.350000,75.000000,57.000000
17,144.000000,967.350000,1041.850000,57.000000,67.000000
18,94.000000,1462.600000,1073.300000,92.000000,66.000000
19,180.000000,849.600000,1243.900000,52.000000,78.000000
20,58.000000,1454.050000,869.700000,91.000000,54.000000
21,233.000000,1595.350002,1148.050000,97.000000,71.000000
22,210.000000,1139.050000,1086.950000,71.000000,69.000000
23,110.000000,1311.650000,1494.600000,83.000000,92.000000
24,230.000000,871.700000,1017.650000,54.000000,63.000000
25,124.000000,1222.150000,1136.850000,73.000000,67.000000
26,189.000000,1315.550000,1271.000000,81.000000,80.000000
27,97.000000,1365.300000,1319.200000,86.000000,84.000000
28,125.000000,1076.300000,979.000000,66.000000,60.000000
29,122.000000,1042.750000,1469.150000,65.000000,93.000000
30,167.000000,1438.950000,1565.450001,89.000000,99.000000
1,123.000000,1057.400000,946.200000,64.000000,57.000000
2,163.000000,1335.000000,1050.600000,80.000000,61.000000
3,237.000000,1132.000000,907.200000,70.000000,57.000000
4,159.000000,1223.000000,1591.800000,75.000000,98.000000
5,216.000000,856.400000,879.400000,54.000000,54.000000
6,164.000000,1462.800000,1182.200000,93.000000,72.000000
7,54.000000,910.000000,1126.600000,55.000000,66.000000
8,216.000000,1491.200000,887.000000,92.000000,55.000000
9,86.000000,873.200000,1229.600000,52.000000,76.000000
10,182.000000,1391.000000,1457.800000,85.000000,88.000000
11,142.000000,958.000000,945.200000,60.000000,57.000000
12,228.000000,1598.800000,1508.200000,98.000000,92.000000
13,115.000000,1109.000000,1175.400000,65.000000,69.000000
14,202.000000,1562.400000,991.800000,94.000000,58.000000
15,238.000000,1211.199998,839.600000,72.000000,51.000000
16,240.000000,1227.000000,924.200000,75.000000,57.000000
17,144.000000,970.200000,1045.200000,57.000000,67.000000
18,94.000000,1467.200000,1076.600000,92.000000,66.000000
19,180.000000,852.200000,1247.800000,52.000000,78.000000
20,58.000000,1458.600000,872.400000,91.000000,54.000000
21,233.000000,1600.200002,1151.600000,97.000000,71.000000
22,210.000000,1142.600000,1090.400000,71.000000,69.000000
23,110.000000,1315.800000,1499.200000,83.000000,92.000000
24,230.000000,874.400000,1020.800000,54.000000,63.000000
25,124.000000,1225.800000,1140.200000,73.000000,67.000000
26,189.000000,1319.600000,1275.000000,81.000000,80.000000
27,97.000000,1369.600000,1323.400000,86.000000,84.000000
28,125.000000,1079.600000,982.000000,66.000000,60.000000
29,122.000000,1046.000000,1473.800000,65.000000,93.000000
30,167.000000,1443.400001,1570.400001,89.000000,99.000000
1,123.000000,1060.600000,949.050000,64.000000,57.000000
2,163.000000,1339.000000,1053.650000,80.000000,61.000000
3,237.000000,1135.500000,910.050000,70.000000,57.000000
4,159.000000,1226.750000,1596.700000,75.000000,98.000000
5,216.000000,859.100000,882.100000,54.000000,54.000000
6,164.000000,1467.450000,1185.800000,93.000000,72.000000
7,54.000000,912.750000,1129.900000,55.000000,66.000000
8,216.000000,1495.800000,889.750000,92.000000,55.000000
9,86.000000,875.800000,1233.400000,52.000000,76.000000
10,182.000000,1395.250000,1462.200000,85.000000,88.000000
11,142.000000,961.000000,948.050000,60.000000,57.000000
12,228.000000,1603.700000,1512.800000,98.000000,92.000000
13,115.000000,1112.250000,1178.850000,65.000000,69.000000
14,202.000000,1567.100000,994.700000,94.000000,58.000000
15,238.000000,1214.799998,842.150000,72.000000,51.000000
16,240.000000,1230.750000,927.050000,75.000000,57.000000
17,144.000000,973.050000,1048.550000,57.000000,67.000000
18,94.000000,1471.800000,1079.900000,92.000000,66.000000
19,180.000000,854.800000,1251.700000,52.000000,78.000000
20,58.000000,1463.150000,875.100000,91.000000,54.000000
21,233.000000,1605.050002,1155.150000,97.000000,71.000000
22,210.000000,1146.150000,1093.850000,71.000000,69.000000
23,110.000000,1319.950000,1503.800000,83.000000,92.000000
24,230.000000,877.100000,1023.950000,54.000000,63.000000
25,124.000000,1229.450000,1143.550000,73.000000,67.000000
26,189.000000,1323.650000,1279.000000,81.000000,80.000000
27,97.000000,1373.900000,1327.600000,86.000000,84.000000
28,125.000000,1082.900000,985.000000,66.000000,60.000000
29,122.000000,1049.250000,1478.450000,65.000000,93.000000
30,167.000000,1447.850001,1575.350001,89.000000,99.000000
1,123.000000,1063.800000,951.900000,64.000000,57.000000
2,163.000000,1343.000000,1056.700000,80.000000,61.000000
3,237.000000,1139.000000,912.900000,70.000000,57.000000
4,159.000000,1230.500000,1601.600000,75.000000,98.000000
5,216.000000,861.800000,884.800000,54.000000,54.000000
6,164.000000,1472.100000,1189.400000,93.000000,72.000000
7,54.000000,915.500000,1133.200000,55.000000,66.000000
8,216.000000,1500.400000,892.500000,92.000000,55.000000
9,86.000000,878.400000,1237.200000,52.000000,76.000000
10,182.000000,1399.500000,1466.600000,85.000000,88.000000
11,142.000000,964.000000,950.900000,60.000000,57.000000
