Body,mass,x,y,vx,vy
     2,55.000000,-1542.600000,1539.800000,-77.000000,81.000000
     3,249.000000,-1787.600000,-801.600000,-87.000000,-37.000000
     4,184.000000,1467.400000,-303.800000,78.000000,-16.000000
     5,71.000000,-994.400000,1531.800000,-53.000000,76.000000
     6,127.000000,-1634.000000,-773.800000,-80.000000,-36.000000
     7,212.000000,-1221.200000,1498.800000,-59.000000,71.000000
     8,110.000000,-1622.000000,1096.400000,-80.000000,58.000000
     9,80.000000,1174.600000,-697.200000,57.000000,-39.000000
    10,55.000000,1480.800000,-1046.000000,76.000000,-50.000000
    11,56.000000,-1000.800000,-99.000000,-51.000000,-5.000000
    12,201.000000,-1577.600000,1541.400000,-82.000000,78.000000
    13,58.000000,-985.200000,-877.400000,-54.000000,-48.000000
    14,242.000000,-1092.200000,-861.400000,-59.000000,-48.000000
    15,216.000000,-1032.200000,-572.200000,-54.000000,-29.000000
    16,221.000000,1875.000000,1266.200000,95.000000,64.000000
    17,105.000000,1140.200000,1732.600000,59.000000,92.000000
    18,135.000000,1663.200000,1147.200000,84.000000,54.000000
    19,141.000000,-1038.000000,1311.000000,-55.000000,70.000000
    20,209.000000,1846.400000,1423.200000,93.000000,69.000000
     1,216.000000,1704.850000,1541.450000,81.000000,77.000000
     2,55.000000,-1546.450000,1543.850000,-77.000000,81.000000
     3,249.000000,-1791.950000,-803.450000,-87.000000,-37.000000
     4,184.000000,1471.300000,-304.600000,78.000000,-16.000000
     5,71.000000,-997.050000,1535.600000,-53.000000,76.000000
     6,127.000000,-1638.000000,-775.600000,-80.000000,-36.000000
     7,212.000000,-1224.150000,1502.350000,-59.000000,71.000000
     8,110.000000,-1626.000000,1099.300000,-80.000000,58.000000
     9,80.000000,1177.450000,-699.150000,57.000000,-39.000000
    10,55.000000,1484.600000,-1048.500000,76.000000,-50.000000
    11,56.000000,-1003.350000,-99.250000,-51.000000,-5.000000
    12,201.000000,-1581.700000,1545.300000,-82.000000,78.000000
    13,58.000000,-987.900000,-879.800000,-54.000000,-48.000000
    14,242.000000,-1095.150000,-863.800000,-59.000000,-48.000000
    15,216.000000,-1034.900000,-573.650000,-54.000000,-29.000000
    16,221.000000,1879.750000,1269.400000,95.000000,64.000000
    17,105.000000,1143.150000,1737.200000,59.000000,92.000000
    18,135.000000,1667.400000,1149.900000,84.000000,54.000000
    19,141.000000,-1040.750000,1314.500000,-55.000000,70.000000
    20,209.000000,1851.050000,1426.650000,93.000000,69.000000
     1,216.000000,1708.900000,1545.300000,81.000000,77.000000
     2,55.000000,-1550.300000,1547.900000,-77.000000,81.000000
     3,249.000000,-1796.300000,-805.300000,-87.000000,-37.000000
     4,184.000000,1475.200000,-305.400000,78.000000,-16.000000
     5,71.000000,-999.700000,1539.400000,-53.000000,76.000000
     6,127.000000,-1642.000000,-777.400000,-80.000000,-36.000000
     7,212.000000,-1227.100000,1505.900000,-59.000000,71.000000
     8,110.000000,-1630.000000,1102.200000,-80.000000,58.000000
     9,80.000000,1180.300000,-701.100000,57.000000,-39.000000
    10,55.000000,1488.400000,-1051.000000,76.000000,-50.000000
    11,56.000000,-1005.900000,-99.500000,-51.000000,-5.000000
    12,201.000000,-1585.800000,1549.200000,-82.000000,78.000000
    13,58.000000,-990.600000,-882.200000,-54.000000,-48.000000
    14,242.000000,-1098.100000,-866.200000,-59.000000,-48.000000
    15,216.000000,-1037.600000,-575.100000,-54.000000,-29.000000
    16,221.000000,1884.500000,1272.600000,95.000000,64.000000
    17,105.000000,1146.100000,1741.800000,59.000000,92.000000
    18,135.000000,1671.600000,1152.600000,84.000000,54.000000
    19,141.000000,-1043.500000,1318.000000,-55.000000,70.000000
    20,209.000000,1855.700000,1430.100000,93.000000,69.000000
     1,216.000000,1712.950000,1549.150000,81.000000,77.000000
     2,55.000000,-1554.150000,1551.950000,-77.000000,81.000000
     3,249.000000,-1800.650000,-807.150000,-87.000000,-37.000000
     4,184.000000,1479.100000,-306.200000,78.000000,-16.000000
     5,71.000000,-1002.350000,1543.200000,-53.000000,76.000000
     6,127.000000,-1646.000000,-779.200000,-80.000000,-36.000000
     7,212.000000,-1230.050000,1509.450000,-59.000000,71.000000
     8,110.000000,-1634.000000,1105.100000,-80.000000,58.000000
     9,80.000000,1183.150000,-703.050000,57.000000,-39.000000
    10,55.000000,1492.200000,-1053.500000,76.000000,-50.000000
    11,56.000000,-1008.450000,-99.750000,-51.000000,-5.000000
    12,201.000000,-1589.900000,1553.100000,-82.000000,78.000000
    13,58.000000,-993.300000,-884.600000,-54.000000,-48.000000
    14,242.000000,-1101.050000,-868.600000,-59.000000,-48.000000
    15,216.000000,-1040.300000,-576.550000,-54.000000,-29.000000
    16,221.000000,1889.250000,1275.800000,95.000000,64.000000
    17,105.000000,1149.050000,1746.400000,59.000000,92.000000
    18,135.000000,1675.800000,1155.300000,84.000000,54.000000
    19,141.000000,-1046.250000,1321.500000,-55.000000,70.000000
    20,209.000000,1860.350000,1433.550000,93.000000,69.000000
     1,216.000000,1717.000000,1553.000000,81.000000,77.000000
     2,55.000000,-1558.000000,1556.000000,-77.000000,81.000000
     3,249.000000,-1805.000000,-809.000000,-87.000000,-37.000000
     4,184.000000,1483.000000,-307.000000,78.000000,-16.000000
     5,71.000000,-1005.000000,1547.000000,-53.000000,76.000000
     6,127.000000,-1650.000000,-781.000000,-80.000000,-36.000000
     7,212.000000,-1233.000000,1513.000000,-59.000000,71.000000
     8,110.000000,-1638.000000,1108.000000,-80.000000,58.000000
     9,80.000000,1186.000000,-705.000000,57.000000,-39.000000
    10,55.000000,1496.000000,-1056.000000,76.000000,-50.000000
    11,56.000000,-1011.000000,-100.000000,-51.000000,-5.000000
    12,201.000000,-1594.000000,1557.000000,-82.000000,78.000000
    13,58.000000,-996.000000,-887.000000,-54.000000,-48.000000
    14,242.000000,-1104.000000,-871.000000,-59.000000,-48.000000
    15,216.000000,-1043.000000,-578.000000,-54.000000,-29.000000
    16,221.000000,1894.000000,1279.000000,95.000000,64.000000
    17,105.000000,1152.000000,1751.000000,59.000000,92.000000
    18,135.000000,1680.000000,1158.000000,84.000000,54.000000
    19,141.000000,-1049.000000,1325.000000,-55.000000,70.000000
    20,209.000000,1865.000000,1437.000000,93.000000,69.000000
     1,216.000000,1721.050000,1556.850000,81.000000,77.000000
     2,55.000000,-1561.850000,1560.050000,-77.000000,81.000000
     3,249.000000,-1809.350000,-810.850000,-87.000000,-37.000000
     4,184.000000,1486.900000,-307.800000,78.000000,-16.000000
     5,71.000000,-1007.650000,1550.800000,-53.000000,76.000000
     6,127.000000,-1654.000000,-782.800000,-80.000000,-36.000000
     7,212.000000,-1235.950000,1516.550000,-59.000000,71.000000
     8,110.000000,-1642.000000,1110.900000,-80.000000,58.000000
     9,80.000000,1188.850000,-706.950000,57.000000,-39.000000
    10,55.000000,1499.800000,-1058.500000,76.000000,-50.000000
    11,56.000000,-1013.550000,-100.250000,-51.000000,-5.000000
    12,201.000000,-1598.100000,1560.900000,-82.000000,78.000000
    13,58.000000,-998.700000,-889.400000,-54.000000,-48.000000
    14,242.000000,-1106.950000,-873.400000,-59.000000,-48.000000
    15,216.000000,-1045.700000,-579.450000,-54.000000,-29.000000
    16,221.000000,1898.750000,1282.200000,95.000000,64.000000
    17,105.000000,1154.950000,1755.600000,59.000000,92.000000
    18,135.000000,1684.200000,1160.700000,84.000000,54.000000
    19,141.000000,-1051.750000,1328.500000,-55.000000,70.000000
    20,209.000000,1869.650000,1440.450000,93.000000,69.000000
     1,216.000000,1725.100000,1560.700000,81.000000,77.000000
     2,55.000000,-1565.700000,1564.100000,-77.000000,81.000000
     3,249.000000,-1813.700000,-812.700000,-87.000000,-37.000000
     4,184.000000,1490.800000,-308.600000,78.000000,-16.000000
     5,71.000000,-1010.300000,1554.600000,-53.000000,76.000000
     6,127.000000,-1658.000000,-784.600000,-80.000000,-36.000000
     7,212.000000,-1238.900000,1520.100000,-59.000000,71.000000
     8,110.000000,-1646.000000,1113.800000,-80.000000,58.000000
     9,80.000000,1191.700000,-708.900000,57.000000,-39.000000
    10,55.000000,1503.600000,-1061.000000,76.000000,-50.000000
    11,56.000000,-1016.100000,-100.500000,-51.000000,-5.000000
    12,201.000000,-1602.200000,1564.800000,-82.000000,78.000000
    13,58.000000,-1001.400000,-891.800000,-54.000000,-48.000000
    14,242.000000,-1109.900000,-875.800000,-59.000000,-48.000000
    15,216.000000,-1048.400000,-580.900000,-54.000000,-29.000000
    16,221.000000,1903.500000,1285.400000,95.000000,64.000000
    17,105.000000,1157.900000,1760.200000,59.000000,92.000000
    18,135.000000,1688.400000,1163.400000,84.000000,54.000000
    19,141.000000,-1054.500000,1332.000000,-55.000000,70.000000
    20,209.000000,1874.300000,1443.900000,93.000000,69.000000
     1,216.000000,1729.150000,1564.550000,81.000000,77.000000
     2,55.000000,-1569.550000,1568.150000,-77.000000,81.000000
     3,249.000000,-1818.050000,-814.550000,-87.000000,-37.000000
     4,184.000000,1494.700000,-309.400000,78.000000,-16.000000
     5,71.000000,-1012.950000,1558.400000,-53.000000,76.000000
     6,127.000000,-1662.000000,-786.400000,-80.000000,-36.000000
     7,212.000000,-1241.850000,1523.650000,-59.000000,71.000000
     8,110.000000,-1650.000000,1116.700000,-80.000000,58.000000
     9,80.000000,1194.550000,-710.850000,57.000000,-39.000000
    10,55.000000,1507.400000,-1063.500000,76.000000,-50.000000
    11,56.000000,-1018.650000,-100.750000,-51.000000,-5.000000
    12,201.000000,-1606.300000,1568.700000,-82.000000,78.000000
    13,58.000000,-1004.100000,-894.200000,-54.000000,-48.000000
    14,242.000000,-1112.850000,-878.200000,-59.000000,-48.000000
    15,216.000000,-1051.100000,-582.350000,-54.000000,-29.000000
    16,221.000000,1908.250000,1288.600000,95.000000,64.000000
    17,105.000000,1160.850000,1764.800000,59.000000,92.000000
    18,135.000000,1692.600000,1166.100000,84.000000,54.000000
    19,141.000000,-1057.250000,1335.500000,-55.000000,70.000000
    20,209.000000,1878.950000,1447.350000,93.000000,69.000000
     1,216.000000,1733.200000,1568.400000,81.000000,77.000000
     2,55.000000,-1573.400000,1572.200000,-77.000000,81.000000
     3,249.000000,-1822.400000,-816.400000,-87.000000,-37.000000
     4,184.000000,1498.600000,-310.200000,78.000000,-16.000000
     5,71.000000,-1015.600000,1562.200000,-53.000000,76.000000
     6,127.000000,-1666.000000,-788.200000,-80.000000,-36.000000
     7,212.000000,-1244.800000,1527.200000,-59.000000,71.000000
     8,110.000000,-1654.000000,1119.600000,-80.000000,58.000000
     9,80.000000,1197.400000,-712.800000,57.000000,-39.000000
    10,55.000000,1511.200000,-1066.000000,76.000000,-50.000000
    11,56.000000,-1021.200000,-101.000000,-51.000000,-5.000000
    12,201.000000,-1610.400000,1572.600000,-82.000000,78.000000
    13,58.000000,-1006.800000,-896.600000,-54.000000,-48.000000
    14,242.000000,-1115.800000,-880.600000,-59.000000,-48.000000
    15,216.000000,-1053.800000,-583.800000,-54.000000,-29.000000
    16,221.000000,1913.000000,1291.800000,95.000000,64.000000
    17,105.000000,1163.800000,1769.400000,59.000000,92.000000
    18,135.000000,1696.800000,1168.800000,84.000000,54.000000
    19,141.000000,-1060.000000,1339.000000,-55.000000,70.000000
    20,209.000000,1883.600000,1450.800000,93.000000,69.000000
     1,216.000000,1737.250000,1572.250000,81.000000,77.000000
     2,55.000000,-1577.250000,1576.250000,-77.000000,81.000000
     3,249.000000,-1826.750000,-818.250000,-87.000000,-37.000000
     4,184.000000,1502.500000,-311.000000,78.000000,-16.000000
     5,71.000000,-1018.250000,1566.000000,-53.000000,76.000000
     6,127.000000,-1670.000000,-790.000000,-80.000000,-36.000000
     7,212.000000,-1247.750000,1530.750000,-59.000000,71.000000
     8,110.000000,-1658.000000,1122.500000,-80.000000,58.000000
     9,80.000000,1200.250000,-714.750000,57.000000,-39.000000
    10,55.000000,1515.000000,-1068.500000,76.000000,-50.000000
    11,56.000000,-1023.750000,-101.250000,-51.000000,-5.000000
    12,201.000000,-1614.500000,1576.500000,-82.000000,78.000000
    13,58.000000,-1009.500000,-899.000000,-54.000000,-48.000000
    14,242.000000,-1118.750000,-883.000000,-59.000000,-48.000000
    15,216.000000,-1056.500000,-585.250000,-54.000000,-29.000000
    16,221.000000,1917.750000,1295.000000,95.000000,64.000000
    17,105.000000,1166.750000,1774.000000,59.000000,92.000000
    18,135.000000,1701.000000,1171.500000,84.000000,54.000000
    19,141.000000,-1062.750000,1342.500000,-55.000000,70.000000
    20,209.000000,1888.250000,1454.250000,93.000000,69.000000
     1,216.000000,1741.300000,1576.100000,81.000000,77.000000
     2,55.000000,-1581.100000,1580.300000,-77.000000,81.000000
     3,249.000000,-1831.100000,-820.100000,-87.000000,-37.000000
     4,184.000000,1506.400000,-311.800000,78.000000,-16.000000
     5,71.000000,-1020.900000,1569.800000,-53.000000,76.000000
     6,127.000000,-1674.000000,-791.800000,-80.000000,-36.000000
     7,212.000000,-1250.700000,1534.300000,-59.000000,71.000000
     8,110.000000,-1662.000000,1125.400000,-80.000000,58.000000
     9,80.000000,1203.100000,-716.700000,57.000000,-39.000000
    10,55.000000,1518.800000,-1071.000000,76.000000,-50.000000
    11,56.000000,-1026.300000,-101.500000,-51.000000,-5.000000
    12,201.000000,-1618.600000,1580.400000,-82.000000,78.000000
    13,58.000000,-1012.200000,-901.400000,-54.000000,-48.000000
    14,242.000000,-1121.700000,-885.400000,-59.000000,-48.000000
    15,216.000000,-1059.200000,-586.700000,-54.000000,-29.000000
    16,221.000000,1922.500000,1298.200000,95.000000,64.000000
    17,105.000000,1169.700000,1778.600000,59.000000,92.000000
    18,135.000000,1705.200000,1174.200000,84.000000,54.000000
    19,141.000000,-1065.500000,1346.000000,-55.000000,70.000000
    20,209.000000,1892.900000,1457.700000,93.000000,69.000000
     1,216.000000,1745.350000,1579.950000,81.000000,77.000000
     2,55.000000,-1584.950000,1584.350000,-77.000000,81.000000
     3,249.000000,-1835.450000,-821.950000,-87.000000,-37.000000
     4,184.000000,1510.300000,-312.600000,78.000000,-16.000000
     5,71.000000,-1023.550000,1573.600000,-53.000000,76.000000
     6,127.000000,-1678.000000,-793.600000,-80.000000,-36.000000
     7,212.000000,-1253.650000,1537.850000,-59.000000,71.000000
     8,110.000000,-1666.000000,1128.300000,-80.000000,58.000000
     9,80.000000,1205.950000,-718.650000,57.000000,-39.000000
    10,55.000000,1522.600000,-1073.500000,76.000000,-50.000000
    11,56.000000,-1028.850000,-101.750000,-51.000000,-5.000000
    12,201.000000,-1622.700000,1584.300000,-82.000000,78.000000
    13,58.000000,-1014.900000,-903.800000,-54.000000,-48.000000
    14,242.000000,-1124.650000,-887.800000,-59.000000,-48.000000
    15,216.000000,-1061.900000,-588.150000,-54.000000,-29.000000
    16,221.000000,1927.250000,1301.400000,95.000000,64.000000
    17,105.000000,1172.650000,1783.200000,59.000000,92.000000
    18,135.000000,1709.400000,1176.900000,84.000000,54.000000
    19,141.000000,-1068.250000,1349.500000,-55.000000,70.000000
    20,209.000000,1897.550000,1461.150000,93.000000,69.000000
     1,216.000000,1749.400000,1583.800000,81.000000,77.000000
     2,55.000000,-1588.800000,1588.400000,-77.000000,81.000000
     3,249.000000,-1839.800000,-823.800000,-87.000000,-37.000000
     4,184.000000,1514.200000,-313.400000,78.000000,-16.000000
     5,71.000000,-1026.200000,1577.400000,-53.000000,76.000000
     6,127.000000,-1682.000000,-795.400000,-80.000000,-36.000000
     7,212.000000,-1256.600000,1541.400000,-59.000000,71.000000
     8,110.000000,-1670.000000,1131.200000,-80.000000,58.000000
     9,80.000000,1208.800000,-720.600000,57.000000,-39.000000
    10,55.000000,1526.400000,-1076.000000,76.000000,-50.000000
    11,56.000000,-1031.400000,-102.000000,-51.000000,-5.000000
    12,201.000000,-1626.800000,1588.200000,-82.000000,78.000000
    13,58.000000,-1017.600000,-906.200000,-54.000000,-48.000000
    14,242.000000,-1127.600000,-890.200000,-59.000000,-48.000000
    15,216.000000,-1064.600000,-589.600000,-54.000000,-29.000000
    16,221.000000,1932.000000,1304.600000,95.000000,64.000000
    17,105.000000,1175.600000,1787.800000,59.000000,92.000000
    18,135.000000,1713.600000,1179.600000,84.000000,54.000000
    19,141.000000,-1071.000000,1353.000000,-55.000000,70.000000
    20,209.000000,1902.200000,1464.600000,93.000000,69.000000
     1,216.000000,1753.450000,1587.650000,81.000000,77.000000
     2,55.000000,-1592.650000,1592.450000,-77.000000,81.000000
     3,249.000000,-1844.150000,-825.650000,-87.000000,-37.000000
     4,184.000000,1518.100000,-314.200000,78.000000,-16.000000
     5,71.000000,-1028.850000,1581.200000,-53.000000,76.000000
     6,127.000000,-1686.000000,-797.200000,-80.000000,-36.000000
     7,212.000000,-1259.550000,1544.950000,-59.000000,71.000000
     8,110.000000,-1674.000000,1134.100000,-80.000000,58.000000
     9,80.000000,1211.650000,-722.550000,57.000000,-39.000000
    10,55.000000,1530.200000,-1078.500000,76.000000,-50.000000
    11,56.000000,-1033.950000,-102.250000,-51.000000,-5.000000
    12,201.000000,-1630.900000,1592.100000,-82.000000,78.000000
    13,58.000000,-1020.300000,-908.600000,-54.000000,-48.000000
    14,242.000000,-1130.550000,-892.600000,-59.000000,-48.000000
    15,216.000000,-1067.300000,-591.050000,-54.000000,-29.000000
    16,221.000000,1936.750000,1307.800000,95.000000,64.000000
    17,105.000000,1178.550000,1792.400000,59.000000,92.000000
    18,135.000000,1717.800000,1182.300000,84.000000,54.000000
    19,141.000000,-1073.750000,1356.500000,-55.000000,70.000000
    20,209.000000,1906.850000,1468.050000,93.000000,69.000000
     1,216.000000,1757.500000,1591.500000,81.000000,77.000000
     2,55.000000,-1596.500000,1596.500000,-77.000000,81.000000
     3,249.000000,-1848.500000,-827.500000,-87.000000,-37.000000
     4,184.000000,1522.000000,-315.000000,78.000000,-16.000000
     5,71.000000,-1031.500000,1585.000000,-53.000000,76.000000
     6,127.000000,-1690.000000,-799.000000,-80.000000,-36.000000
     7,212.000000,-1262.500000,1548.500000,-59.000000,71.000000
     8,110.000000,-1678.000000,1137.000000,-80.000000,58.000000
     9,80.000000,1214.500000,-724.500000,57.000000,-39.000000
    10,55.000000,1534.000000,-1081.000000,76.000000,-50.000000
    11,56.000000,-1036.500000,-102.500000,-51.000000,-5.000000
    12,201.000000,-1635.000000,1596.000000,-82.000000,78.000000
    13,58.000000,-1023.000000,-911.000000,-54.000000,-48.000000
    14,242.000000,-1133.500000,-895.000000,-59.000000,-48.000000
    15,216.000000,-1070.000000,-592.500000,-54.000000,-29.000000
    16,221.000000,1941.500000,1311.000000,95.000000,64.000000
    17,105.000000,1181.500000,1797.000000,59.000000,92.000000
    18,135.000000,1722.000000,1185.000000,84.000000,54.000000
    19,141.000000,-1076.500000,1360.000000,-55.000000,70.000000
    20,209.000000,1911.500000,1471.500000,93.000000,69.000000
     1,216.000000,1761.550000,1595.350000,81.000000,77.000000
     2,55.000000,-1600.350000,1600.550000,-77.000000,81.000000
     3,249.000000,-1852.850000,-829.350000,-87.000000,-37.000000
     4,184.000000,1525.900000,-315.800000,78.000000,-16.000000
     5,71.000000,-1034.150000,1588.800000,-53.000000,76.000000
     6,127.000000,-1694.000000,-800.800000,-80.000000,-36.000000
     7,212.000000,-1265.450000,1552.050000,-59.000000,71.000000
     8,110.000000,-1682.000000,1139.900000,-80.000000,58.000000
     9,80.000000,1217.350000,-726.450000,57.000000,-39.000000
    10,55.000000,1537.800000,-1083.500000,76.000000,-50.000000
    11,56.000000,-1039.050000,-102.750000,-51.000000,-5.000000
    12,201.000000,-1639.100000,1599.900000,-82.000000,78.000000
    13,58.000000,-1025.700000,-913.400000,-54.000000,-48.000000
    14,242.000000,-1136.450000,-897.400000,-59.000000,-48.000000
    15,216.000000,-1072.700000,-593.950000,-54.000000,-29.000000
    16,221.000000,1946.250000,1314.200000,95.000000,64.000000
    17,105.000000,1184.450000,1801.600000,59.000000,92.000000
    18,135.000000,1726.200000,1187.700000,84.000000,54.000000
    19,141.000000,-1079.250000,1363.500000,-55.000000,70.000000
    20,209.000000,1916.150000,1474.950000,93.000000,69.000000
     1,216.000000,1765.600000,1599.200000,81.000000,77.000000
     2,55.000000,-1604.200000,1604.600000,-77.000000,81.000000
     3,249.000000,-1857.200000,-831.200000,-87.000000,-37.000000
     4,184.000000,1529.800000,-316.600000,78.000000,-16.000000
     5,71.000000,-1036.800000,1592.600000,-53.000000,76.000000
     6,127.000000,-1698.000000,-802.600000,-80.000000,-36.000000
     7,212.000000,-1268.400000,1555.600000,-59.000000,71.000000
     8,110.000000,-1686.000000,1142.800000,-80.000000,58.000000
     9,80.000000,1220.200000,-728.400000,57.000000,-39.000000
    10,55.000000,1541.600000,-1086.000000,76.000000,-50.000000
    11,56.000000,-1041.600000,-103.000000,-51.000000,-5.000000
    12,201.000000,-1643.200000,1603.800000,-82.000000,78.000000
    13,58.000000,-1028.400000,-915.800000,-54.000000,-48.000000
    14,242.000000,-1139.400000,-899.800000,-59.000000,-48.000000
    15,216.000000,-1075.400000,-595.400000,-54.000000,-29.000000
    16,221.000000,1951.000000,1317.400000,95.000000,64.000000
    17,105.000000,1187.400000,1806.200000,59.000000,92.000000
    18,135.000000,1730.400000,1190.400000,84.000000,54.000000
    19,141.000000,-1082.000000,1367.000000,-55.000000,70.000000
    20,209.000000,1920.800000,1478.400000,93.000000,69.000000
     1,216.000000,1769.650000,1603.050000,81.000000,77.000000
     2,55.000000,-1608.050000,1608.650000,-77.000000,81.000000
     3,249.000000,-1861.550000,-833.050000,-87.000000,-37.000000
     4,184.000000,1533.700000,-317.400000,78.000000,-16.000000
     5,71.000000,-1039.450000,1596.400000,-53.000000,76.000000
     6,127.000000,-1702.000000,-804.400000,-80.000000,-36.000000
     7,212.000000,-1271.350000,1559.150000,-59.000000,71.000000
     8,110.000000,-1690.000000,1145.700000,-80.000000,58.000000
     9,80.000000,1223.050000,-730.350000,57.000000,-39.000000
    10,55.000000,1545.400000,-1088.500000,76.000000,-50.000000
    11,56.000000,-1044.150000,-103.250000,-51.000000,-5.000000
    12,201.000000,-1647.300000,1607.700000,-82.000000,78.000000
    13,58.000000,-1031.100000,-918.200000,-54.000000,-48.000000
    14,242.000000,-1142.350000,-902.200000,-59.000000,-48.000000
    15,216.000000,-1078.100000,-596.850000,-54.000000,-29.000000
    16,221.000000,1955.750000,1320.600000,95.000000,64.000000
    17,105.000000,1190.350000,1810.800000,59.000000,92.000000
    18,135.000000,1734.600000,1193.100000,84.000000,54.000000
    19,141.000000,-1084.750000,1370.500000,-55.000000,70.000000
    20,209.000000,1925.450000,1481.850000,93.000000,69.000000
     1,216.000000,1773.700000,1606.900000,81.000000,77.000000
     2,55.000000,-1611.900000,1612.700000,-77.000000,81.000000
     3,249.000000,-1865.900000,-834.900000,-87.000000,-37.000000
     4,184.000000,1537.600000,-318.200000,78.000000,-16.000000
     5,71.000000,-1042.100000,1600.200000,-53.000000,76.000000
     6,127.000000,-1706.000000,-806.200000,-80.000000,-36.000000
     7,212.000000,-1274.300000,1562.700000,-59.000000,71.000000
     8,110.000000,-1694.000000,1148.600000,-80.000000,58.000000
     9,80.000000,1225.900000,-732.300000,57.000000,-39.000000
    10,55.000000,1549.200000,-1091.000000,76.000000,-50.000000
    11,56.000000,-1046.700000,-103.500000,-51.000000,-5.000000
    12,201.000000,-1651.400000,1611.600000,-82.000000,78.000000
    13,58.000000,-1033.800000,-920.600000,-54.000000,-48.000000
    14,242.000000,-1145.300000,-904.600000,-59.000000,-48.000000
    15,216.000000,-1080.800000,-598.300000,-54.000000,-29.000000
    16,221.000000,1960.500000,1323.800000,95.000000,64.000000
    17,105.000000,1193.300000,1815.400000,59.000000,92.000000
    18,135.000000,1738.800000,1195.800000,84.000000,54.000000
    19,141.000000,-1087.500000,1374.000000,-55.000000,70.000000
    20,209.000000,1930.100000,1485.300000,93.000000,69.000000
     1,216.000000,1777.750000,1610.750000,81.000000,77.000000
     2,55.000000,-1615.750000,1616.750000,-77.000000,81.000000
     3,249.000000,-1870.250000,-836.750000,-87.000000,-37.000000
     4,184.000000,1541.500000,-319.000000,78.000000,-16.000000
     5,71.000000,-1044.750000,1604.000000,-53.000000,76.000000
     6,127.000000,-1710.000000,-808.000000,-80.000000,-36.000000
     7,212.000000,-1277.250000,1566.250000,-59.000000,71.000000
     8,110.000000,-1698.000000,1151.500000,-80.000000,58.000000
     9,80.000000,1228.750000,-734.250000,57.000000,-39.000000
    10,55.000000,1553.000000,-1093.500000,76.000000,-50.000000
    11,56.000000,-1049.250000,-103.750000,-51.000000,-5.000000
    12,201.000000,-1655.500000,1615.500000,-82.000000,78.000000
    13,58.000000,-1036.500000,-923.000000,-54.000000,-48.000000
    14,242.000000,-1148.250000,-907.000000,-59.000000,-48.000000
    15,216.000000,-1083.500000,-599.750000,-54.000000,-29.000000
    16,221.000000,1965.250000,1327.000000,95.000000,64.000000
    17,105.000000,1196.250000,1820.000000,59.000000,92.000000
    18,135.000000,1743.000000,1198.500000,84.000000,54.000000
    19,141.000000,-1090.250000,1377.500000,-55.000000,70.000000
    20,209.000000,1934.750000,1488.750000,93.000000,69.000000
     1,216.000000,1781.800000,1614.600000,81.000000,77.000000
     2,55.000000,-1619.600000,1620.800000,-77.000000,81.000000
     3,249.000000,-1874.600000,-838.600000,-87.000000,-37.000000
     4,184.000000,1545.400000,-319.800000,78.000000,-16.000000
     5,71.000000,-1047.400000,1607.800000,-53.000000,76.000000
     6,127.000000,-1714.000000,-809.800000,-80.000000,-36.000000
     7,212.000000,-1280.200000,1569.800000,-59.000000,71.000000
     8,110.000000,-1702.000000,1154.400000,-80.000000,58.000000
     9,80.000000,1231.600000,-736.200000,57.000000,-39.000000
    10,55.000000,1556.800000,-1096.000000,76.000000,-50.000000
    11,56.000000,-1051.800000,-104.000000,-51.000000,-5.000000
    12,201.000000,-1659.600000,1619.400000,-82.000000,78.000000
    13,58.000000,-1039.200000,-925.400000,-54.000000,-48.000000
    14,242.000000,-1151.200000,-909.400000,-59.000000,-48.000000
    15,216.000000,-1086.200000,-601.200000,-54.000000,-29.000000
    16,221.000000,1970.000000,1330.200000,95.000000,64.000000
    17,105.000000,1199.200000,1824.600000,59.000000,92.000000
    18,135.000000,1747.200000,1201.200000,84.000000,54.000000
    19,141.000000,-1093.000000,1381.000000,-55.000000,70.000000
    20,209.000000,1939.400000,1492.200000,93.000000,69.000000
     1,216.000000,1785.850000,1618.450000,81.000000,77.000000
     2,55.000000,-1623.450000,1624.850000,-77.000000,81.000000
     3,249.000000,-1878.950000,-840.450000,-87.000000,-37.000000
     4,184.000000,1549.300000,-320.600000,78.000000,-16.000000
     5,71.000000,-1050.050000,1611.600000,-53.000000,76.000000
     6,127.000000,-1718.000000,-811.600000,-80.000000,-36.000000
     7,212.000000,-1283.150000,1573.350000,-59.000000,71.000000
     8,110.000000,-1706.000000,1157.300000,-80.000000,58.000000
     9,80.000000,1234.450000,-738.150000,57.000000,-39.000000
    10,55.000000,1560.600000,-1098.500000,76.000000,-50.000000
    11,56.000000,-1054.350000,-104.250000,-51.000000,-5.000000
    12,201.000000,-1663.700000,1623.300000,-82.000000,78.000000
    13,58.000000,-1041.900000,-927.800000,-54.000000,-48.000000
    14,242.000000,-1154.150000,-911.800000,-59.000000,-48.000000
    15,216.000000,-1088.900000,-602.650000,-54.000000,-29.000000
    16,221.000000,1974.750000,1333.400000,95.000000,64.000000
    17,105.000000,1202.150000,1829.200000,59.000000,92.000000
    18,135.000000,1751.400000,1203.900000,84.000000,54.000000
    19,141.000000,-1095.750000,1384.500000,-55.000000,70.000000
    20,209.000000,1944.050000,1495.650000,93.000000,69.000000
     1,216.000000,1789.900000,1622.300000,81.000000,77.000000
     2,55.000000,-1627.300000,1628.900000,-77.000000,81.000000
